p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.21612252388981e-09,0.428646037306172,0.039,0.009,1.11736897654524e-05,15,6030407O03Rik
2.31840004684563e-09,4.06913363782292,0.011,0.001,1.16893730361956e-05,15,Gm33979
2.40029462768765e-09,2.89265531513459,0.014,0.001,1.21022855128011e-05,15,9630001P10Rik
2.45065460853131e-09,2.15592740576004,0.014,0.001,1.23562005362149e-05,15,Gm28411
2.47407878742894e-09,2.11877718225374,0.014,0.001,1.24743052462167e-05,15,Gm43192
2.49230780767324e-09,1.46814290505819,0.039,0.009,1.25662159662885e-05,15,Gad1os
2.64268415437583e-09,1.37546475414295,0.031,0.006,1.33244135063629e-05,15,4921539H07Rik
2.80531579955237e-09,1.23588456686658,0.031,0.006,1.41444022613431e-05,15,D030034A15Rik
2.95520967682715e-09,0.886291622181193,0.056,0.015,1.49001671905625e-05,15,Sox5os3
3.07622368309087e-09,2.15378268452365,0.02,0.003,1.55103198101442e-05,15,Gm6034
3.45169572428966e-09,0.715321469106178,0.031,0.006,1.74034498418685e-05,15,C030047K22Rik
3.61208087212375e-09,1.39554877623102,0.036,0.008,1.82121117572479e-05,15,Gm26854
3.65502622788247e-09,0.734560398576707,0.059,0.017,1.84286422409834e-05,15,Gm40117
3.87675765280952e-09,1.01071411663813,0.036,0.008,1.95466120854656e-05,15,4933406B15Rik
4.13687353462203e-09,0.803787816989079,0.05,0.013,2.08581163615643e-05,15,9830144P21Rik
4.17320882250462e-09,0.485004050500967,0.022,0.003,2.10413188830683e-05,15,9630002D21Rik
4.85478576131311e-09,1.77379827750738,0.02,0.003,2.44778298085407e-05,15,Gm47076
4.85985882289341e-09,1.53948416482433,0.028,0.005,2.45034081850286e-05,15,9230112J17Rik
5.19355428004734e-09,1.87415412872193,0.014,0.001,2.61859006799987e-05,15,Gm44751
6.16141360271621e-09,0.273281768818234,0.128,0.054,3.10658473848952e-05,15,Gm45193
6.38441287598969e-09,0.558328116179354,0.042,0.01,3.219020972074e-05,15,Gm12216
6.8323135869511e-09,0.112960677111302,0.109,0.043,3.44485251054074e-05,15,Gm49417
7.13687717448249e-09,0.732256184099655,0.05,0.013,3.59841347137407e-05,15,4931406G06Rik
7.87147688125309e-09,0.238032635800916,0.07,0.022,3.96879864352781e-05,15,Gm49179
8.05022667506435e-09,0.905638249808454,0.061,0.019,4.05892428956745e-05,15,4933433G15Rik
8.25818510105329e-09,1.50363611419562,0.034,0.007,4.16377692795107e-05,15,Gm35721
8.712931721197e-09,1.013942321849,0.034,0.007,4.39306017382753e-05,15,4930534D22Rik
1.03510156063511e-08,1.65407663217794,0.014,0.001,5.2189820687222e-05,15,Gm31805
1.10160269474522e-08,0.935737944446529,0.028,0.005,5.55428078690537e-05,15,Gm15584
1.1228379634778e-08,0.631659101169422,0.059,0.017,5.66134901185506e-05,15,Gm44151
1.44987734983789e-08,1.23438303058757,0.025,0.004,7.31028159788263e-05,15,Gm47368
1.65173478394366e-08,1.74708919499484,0.02,0.003,8.32804678064393e-05,15,Gm45359
1.78728621333445e-08,2.31490782586154,0.011,0.001,9.0114970876323e-05,15,Gm39473
1.81481945409559e-08,0.81239780747549,0.034,0.007,9.15031968754999e-05,15,Gm13067
1.91718649040913e-08,1.14755837672977,0.031,0.006,9.66645428464281e-05,15,Gm32261
1.97879129825688e-08,1.83869267235508,0.014,0.001,9.97706572581117e-05,15,D630024D03Rik
1.99892126717629e-08,1.32770725637814,0.014,0.001,0.000100785610291029,15,Gm46411
2.20745439300094e-08,0.789128014895523,0.078,0.027,0.000111299850495108,15,Gm42556
2.40829146426318e-08,1.46142660748828,0.02,0.003,0.00012142605562815,15,Gm48900
2.84267827362525e-08,0.818138115508633,0.042,0.011,0.000143327838556185,15,A330074K22Rik
2.93739059428465e-08,0.653651004796207,0.036,0.008,0.000148103233763832,15,Gm16894
3.12023287953979e-08,1.68945501956434,0.028,0.005,0.000157322141786396,15,Taco1os
3.16289862303688e-08,0.811418721427818,0.059,0.018,0.00015947334857352,15,8430426J06Rik
3.56847244094585e-08,0.606482393061228,0.05,0.014,0.00017992238047249,15,B230319C09Rik
3.95130572846689e-08,1.50832186516774,0.017,0.002,0.0001992248348293,15,Gm47471
3.96903110076111e-08,1.33642213132017,0.017,0.002,0.000200118548100375,15,Gm54798
3.97410963904171e-08,1.3702556898815,0.017,0.002,0.000200374608000483,15,Gm12979
4.28325617750777e-08,2.22300863318707,0.011,0.001,0.000215961776469942,15,Gm9962
4.32640213309388e-08,1.63081049198521,0.011,0.001,0.000218137195550594,15,Gm12500
4.85899663780227e-08,0.549452318544025,0.064,0.021,0.00024499061047799,15,Gm27008
4.91881945221338e-08,1.44604733407881,0.031,0.006,0.000248006876780599,15,Gm10814
5.40551973728857e-08,0.366137053296168,0.022,0.004,0.000272546305154089,15,Snhg18
5.73520406147949e-08,0.589811512609813,0.137,0.063,0.000289168988779796,15,Gm16046
5.90645814458078e-08,0.561679919250381,0.053,0.016,0.000297803619649763,15,Gm42067
7.86241398662095e-08,1.77509000082948,0.025,0.005,0.000396422913205428,15,E130304I02Rik
9.22675981933214e-08,1.68987288213567,0.017,0.002,0.000465213230090727,15,Gm31224
9.63136821798852e-08,1.91143080426606,0.011,0.001,0.000485613585550981,15,Gm28177
9.63974976519831e-08,1.75298647917796,0.011,0.001,0.000486036183161299,15,Gm15972
1.14435815439827e-07,0.938936153653206,0.028,0.006,0.000576985381447606,15,Gm48657
1.26977407764564e-07,0.350212735576976,0.042,0.011,0.000640220089948932,15,Gm34471
1.34478936709838e-07,0.990986376247433,0.039,0.01,0.000678042798891004,15,Gm27184
1.35404718413225e-07,0.336313075711804,0.073,0.026,0.000682710590239483,15,Grip1os3
1.3810276293777e-07,1.62770044302753,0.017,0.002,0.000696314130732239,15,2900045O20Rik
1.46207824739343e-07,0.764557217472533,0.036,0.009,0.000737179852335766,15,4930500A05Rik
1.51519890340166e-07,0.401769952917192,0.042,0.011,0.000763963287095116,15,Gm7628
1.83366070281877e-07,0.93119612256086,0.036,0.009,0.000924531726361226,15,Gm36070
1.8570202210379e-07,2.37389532464051,0.014,0.002,0.000936309595447309,15,Gm45721
1.88654304528549e-07,1.99218864927963,0.014,0.002,0.000951195003432944,15,Gm37035
1.91474118897454e-07,0.476922401391115,0.053,0.016,0.000965412507480963,15,Gm8098
1.96557639956189e-07,2.69280306282757,0.011,0.001,0.000991043620659104,15,2310043O21Rik
1.97616982914979e-07,1.32728776817358,0.022,0.004,0.000996384827857322,15,1810021B22Rik
2.07535845573084e-07,0.893767231170702,0.028,0.006,0.00104639573337949,15,Hk1os
2.35113978936257e-07,0.225170762617064,0.075,0.028,0.00118544468179661,15,Gm30015
2.42454313666402e-07,0.902945320336296,0.031,0.007,0.001222454649506,15,1700096K18Rik
2.52305057772901e-07,1.54387432516255,0.022,0.004,0.00127212210129097,15,Gm33023
2.76933395017294e-07,0.719649424157036,0.061,0.021,0.00139629817767719,15,Gm10848
2.82258357030327e-07,2.52479362826267,0.017,0.002,0.00142314663614691,15,Gm47450
3.02614335341686e-07,0.387687629976785,0.039,0.01,0.00152578147879278,15,4933423P22Rik
3.33944106553226e-07,0.505461086405352,0.056,0.018,0.00168374618524136,15,Gm49267
3.34932112622232e-07,1.41169634647407,0.028,0.006,0.00168872771184129,15,Gm16876
3.35500690191181e-07,0.269711639480582,0.067,0.024,0.00169159447994394,15,Gm26660
3.83923356533432e-07,0.143678678400056,0.087,0.034,0.00193574156364157,15,5031434O11Rik
4.12264290657554e-07,1.85067683460627,0.017,0.003,0.00207863655349539,15,A530013C23Rik
4.23213079915796e-07,1.56212483517817,0.017,0.003,0.00213384034893544,15,Gm49271
4.25578537770713e-07,1.63693864451561,0.017,0.003,0.00214576698743994,15,1700016K05Rik
4.65881765658122e-07,0.279638077023844,0.084,0.033,0.00234897586244825,15,Gm16838
4.80250349198293e-07,0.427659301861368,0.042,0.012,0.0024214222606578,15,Gm17249
4.90168753379393e-07,1.54061673626947,0.014,0.002,0.0024714308545389,15,Gm32184
5.28076878281914e-07,0.531825452022728,0.056,0.019,0.00266256362029741,15,9530062K07Rik
5.63817463686776e-07,1.93565073614688,0.02,0.003,0.00284276765190873,15,Gm16751
5.69395683310886e-07,1.52860855684732,0.02,0.003,0.00287089303525349,15,Gm11734
5.72823108013843e-07,1.3576873802046,0.02,0.003,0.0028881741106058,15,Gm47819
5.81139089382096e-07,2.1132957722876,0.017,0.003,0.00293010328866453,15,Gm28747
5.92672046111425e-07,1.51128995697654,0.017,0.003,0.00298825245649381,15,Gm50321
6.43661223073712e-07,0.60794912101342,0.042,0.012,0.00324533988673765,15,Gm43254
6.59595167730391e-07,0.224670281573749,0.081,0.032,0.00332567883569663,15,1700111E14Rik
6.73850658459995e-07,1.22547281353092,0.025,0.005,0.00339755501995529,15,Gm15404
7.31372676830097e-07,3.32710166906731,0.011,0.001,0.00368758103657735,15,Gm40909
7.50336811271085e-07,1.319831657061,0.02,0.003,0.00378319820242881,15,Alms1-ps2
7.65688097524001e-07,1.35469161155058,0.014,0.002,0.00386059938771602,15,Gm43691
7.66409588883147e-07,1.21935391495895,0.014,0.002,0.00386423714714883,15,4930505G20Rik
7.7619024036238e-07,1.16827215573346,0.031,0.007,0.00391355119190712,15,C230038L03Rik
7.80904822238732e-07,0.185484712955466,0.134,0.064,0.00393732211372769,15,4930473A02Rik
9.12517975356224e-07,0.948945818467442,0.034,0.009,0.00460091563174608,15,Gm50301
9.69189431852394e-07,0.69024334551127,0.028,0.006,0.00488665311539977,15,2810414N06Rik
9.76778834745181e-07,1.26401836635849,0.02,0.003,0.0049249188847852,15,Gm4035
1.06602859740807e-06,0.620519141321426,0.034,0.009,0.00537491618813149,15,6330415G19Rik
1.13163776359901e-06,1.53743806866984,0.017,0.003,0.00570571760406619,15,4930417H01Rik
1.13957574348728e-06,0.506036200563869,0.034,0.009,0.00574574089866284,15,Gm6209
1.16459895648267e-06,1.15130059827565,0.014,0.002,0.00587190793858561,15,Gm16263
1.24560408241536e-06,0.716717981838283,0.078,0.032,0.00628033578353822,15,Gm32828
1.34474704926259e-06,1.93044559410491,0.011,0.001,0.00678021462238196,15,Gm14092
1.38064462225171e-06,1.22960486325749,0.025,0.005,0.0069612101853931,15,Gm10309
1.51048761200582e-06,0.332386153822916,0.067,0.025,0.00761587853973332,15,Gm17168
1.69804013737441e-06,2.180515852214,0.014,0.002,0.00856151837264177,15,Gm31108
1.71274186179016e-06,1.70412970190722,0.014,0.002,0.008635644467146,15,Gm2447
1.71400817113542e-06,0.257477192350609,0.047,0.015,0.00864202919886478,15,9330160F10Rik
1.72705265625367e-06,1.52500517320899,0.014,0.002,0.00870779949283102,15,Gm13070
1.74147832928075e-06,1.38016019506044,0.014,0.002,0.00878053373623353,15,Gm10642
1.78466111612032e-06,0.146640618565264,0.075,0.03,0.00899826134747865,15,Gm29114
1.84998503823173e-06,0.608145601041211,0.036,0.01,0.0093276245627644,15,Gm32250
1.88176898910568e-06,0.920170283047571,0.022,0.005,0.00948787924307082,15,D830025C05Rik
1.98523646742828e-06,1.69275763579774,0.02,0.004,0.0100095622687734,15,Gm17733
2.04089608480395e-06,1.2092760279165,0.02,0.004,0.0102901980595815,15,Gm20387
2.05497257926558e-06,0.202477870757368,0.034,0.009,0.010361171744657,15,Gm49708
2.19852604762217e-06,0.638760474188326,0.034,0.009,0.011084968332111,15,4930505N22Rik
2.30326524253685e-06,1.97591896267289,0.011,0.001,0.0116130633528708,15,Gm14341
2.30652351391502e-06,1.92939883975722,0.011,0.001,0.0116294915571595,15,Gm48449
2.55281033627503e-06,1.31245954009452,0.014,0.002,0.0128712697154987,15,Gm45037
2.55428704929792e-06,1.03248782170474,0.014,0.002,0.0128787153025601,15,G630064G18Rik
3.82095465030219e-06,0.972347778878124,0.031,0.008,0.0192652533468236,15,Gm15471
3.86965241841513e-06,1.41045535061845,0.011,0.001,0.0195107874936491,15,4833412C05Rik
4.10700163402743e-06,0.227189538561124,0.053,0.019,0.0207075022387663,15,Gm26708
4.64030714072521e-06,0.599173748400632,0.042,0.013,0.0233964286035365,15,9530082P21Rik
4.6702024261494e-06,0.334660315089383,0.059,0.022,0.0235471606326453,15,Gm14211
5.03741158734916e-06,1.20655053174137,0.025,0.006,0.0253986292234145,15,1700095J03Rik
5.99231897536176e-06,0.591291866028906,0.034,0.009,0.030213272273774,15,Gm54621
6.02739832459403e-06,0.431754516851409,0.025,0.006,0.0303901423526031,15,Gm49171
6.14923220204748e-06,2.45886873254302,0.011,0.001,0.0310044287627234,15,Chn1os1
6.16539918228442e-06,1.80752287849308,0.011,0.001,0.031085942677078,15,C87487
6.18566510967855e-06,2.07531310922694,0.011,0.001,0.0311881234829993,15,Gm44123
6.21317644852789e-06,1.51742135878771,0.017,0.003,0.0313268356534776,15,D730045A05Rik
6.59817514014823e-06,0.279358173392906,0.042,0.013,0.0332679990566274,15,Gm30373
7.00348349382158e-06,1.01590190046807,0.028,0.007,0.0353115637758484,15,Gm9961
7.24843175302898e-06,0.295202233380645,0.031,0.008,0.0365465928987721,15,Gm44148
7.39530672603772e-06,0.43998454514129,0.031,0.008,0.0372871365126822,15,4833438C02Rik
7.43093381018363e-06,1.57261839302844,0.02,0.004,0.0374667682709458,15,Gm40893
7.58913984128411e-06,0.59708081881635,0.042,0.013,0.0382644430797545,15,1810034E14Rik
8.02450629142422e-06,1.16102246723323,0.017,0.003,0.0404595607213609,15,Gm31946
8.32797171176344e-06,0.595671836311359,0.036,0.011,0.0419896333707113,15,1300014J16Rik
8.36228983984218e-06,0.348208154203042,0.05,0.018,0.0421626653724843,15,Gm35021
9.40454589937773e-06,0.859282641722487,0.025,0.006,0.0474177204246625,15,Gm50469
9.57983830279073e-06,2.47524505961039,0.011,0.001,0.0483015447226709,15,Gm48610
9.72659476997608e-06,1.55211274860316,0.011,0.001,0.0490414908302194,15,Gm49455
9.73275599045109e-06,1.75064697951781,0.011,0.001,0.0490725557038544,15,Gm40375
9.76361805407707e-06,1.25693158948459,0.011,0.001,0.0492281622286566,15,4930533B01Rik
9.76361805407707e-06,1.56406827511211,0.011,0.001,0.0492281622286566,15,Gm11827
9.7896546942005e-06,0.407862197698923,0.05,0.018,0.0493594389681589,15,Gm20319
1.03052795413281e-05,0.843060317077883,0.028,0.007,0.0519592194473763,15,Gm45495
1.07598563936028e-05,0.179856407688637,0.047,0.016,0.0542511959365451,15,2810049E08Rik
1.1181713857966e-05,0.660518112146361,0.031,0.009,0.0563782012718646,15,Gm48952
1.16586607311992e-05,0.103250871308862,0.075,0.032,0.0587829674067064,15,Gm43809
1.28773252676747e-05,0.812970558274381,0.022,0.005,0.0649274739996158,15,Gm5535
1.31696990778669e-05,0.664544831590567,0.028,0.007,0.066401622750605,15,1700055D18Rik
1.33318305173579e-05,1.34126113885989,0.014,0.002,0.0672190894685185,15,Gm35330
1.33507962448564e-05,0.648545301497069,0.022,0.005,0.0673147146665659,15,Gm50019
1.34123036602318e-05,1.14868907630345,0.02,0.004,0.0676248350548886,15,Gm18280
1.37888624546975e-05,0.274171306419917,0.039,0.012,0.0695234444965846,15,Gm10503
1.4593685867555e-05,0.336074610255949,0.039,0.013,0.0735813641442125,15,Gm15511
1.46725449466337e-05,0.30459429749977,0.039,0.013,0.0739789716209269,15,Gm49719
1.47371110575732e-05,1.91519719498736,0.011,0.002,0.0743045139522841,15,Gm43703
1.4791311064606e-05,1.62031997047159,0.011,0.002,0.0745777903877436,15,Gm33586
1.48184822217941e-05,1.69186100931767,0.011,0.002,0.074714787362286,15,A830035O19Rik
1.4818482294895e-05,1.64292555652738,0.011,0.002,0.0747147877308606,15,Gm26629
1.51696390304071e-05,0.137244858627529,0.031,0.009,0.0764853199913126,15,Gm12648
1.61674867203031e-05,0.262468686131072,0.042,0.014,0.0815164680437681,15,4921515G04Rik
1.65203028748985e-05,0.814743645679184,0.017,0.003,0.0832953670952383,15,4930579H20Rik
1.78520537873084e-05,1.61567141370998,0.014,0.002,0.0900100551956092,15,9230116L04Rik
1.81928589813317e-05,0.55564042435355,0.014,0.002,0.0917283949838744,15,C230034O21Rik
1.84527334663229e-05,0.20981294294502,0.056,0.021,0.0930386821371999,15,C78859
1.86483343875569e-05,0.41137448540976,0.05,0.018,0.0940249019820621,15,A230107N01Rik
1.90324199872652e-05,0.284014325567842,0.064,0.026,0.0959614615757911,15,4833413G10Rik
1.99855264521142e-05,1.14225366690696,0.031,0.009,0.10076702437156,15,Gm50209
2.07378405573024e-05,0.732120937421894,0.022,0.005,0.104560192089919,15,Gm26673
2.16642812268547e-05,2.34400166142839,0.011,0.002,0.109231305945801,15,5730403I07Rik
2.17027872758299e-05,2.52984793434656,0.011,0.002,0.109425453444734,15,4632428C04Rik
2.20522853478051e-05,1.663157469002,0.011,0.002,0.111187622723633,15,Cep112os1
2.20783860933178e-05,1.48161459289987,0.011,0.002,0.111319222682508,15,4930430F21Rik
2.39413809160167e-05,0.660505413934948,0.028,0.008,0.120712442578556,15,Gm20633
2.43340931247232e-05,0.348387765739222,0.042,0.014,0.122692497534855,15,Gm17251
3.14008989762833e-05,0.9129518508751,0.017,0.003,0.15832333263842,15,Gm26810
3.2739934032515e-05,1.11180107130332,0.02,0.004,0.165074747391941,15,Gm45187
3.32133190575667e-05,0.420397448953721,0.05,0.019,0.167461554688251,15,Mirg
3.49142715030334e-05,0.685741633684083,0.025,0.007,0.176037756918294,15,Gm49494
3.87902337851911e-05,0.248188176876514,0.031,0.009,0.195580358744933,15,Gm31728
3.93042480689575e-05,0.632922270315773,0.025,0.007,0.198172018763684,15,Gm37640
3.94209410961328e-05,0.501349456070543,0.02,0.004,0.198760385006702,15,Mir155hg
3.98575272221442e-05,1.73896447142216,0.014,0.003,0.200961652254051,15,Hotairm1
4.17849144311635e-05,0.47441718036425,0.034,0.011,0.210679538561926,15,Gm8013
4.19075156838093e-05,1.08978996082052,0.022,0.006,0.211297694077766,15,Gm32743
4.39968680979077e-05,0.202187205367834,0.059,0.024,0.22183220894965,15,Gm16861
4.41229271616959e-05,3.47693029661675,0.011,0.002,0.222467798749271,15,4930405D11Rik
4.57938498606916e-05,1.24399903734688,0.011,0.002,0.230892590997607,15,9330154K18Rik
4.61239375147902e-05,1.27362403087312,0.017,0.003,0.232556892949572,15,Gm50096
4.74786579629182e-05,1.00354707557698,0.022,0.006,0.239387393449034,15,Gm50323
4.86965022820525e-05,0.800821714592197,0.022,0.006,0.245527764506109,15,Gm49741
5.11801570606266e-05,1.63779534637742,0.014,0.003,0.258050351899679,15,Gm20752
6.01106376750697e-05,1.05300654919679,0.025,0.007,0.303077835157702,15,Gm26588
6.01744082417062e-05,0.339786030434623,0.034,0.011,0.303399366354683,15,Gm38293
6.21869617698342e-05,2.44694444460791,0.011,0.002,0.313546661243504,15,Gm28836
6.56330495371318e-05,1.35418755421336,0.014,0.003,0.330921835766218,15,Gm35934
6.61305153264386e-05,0.795458453673701,0.014,0.003,0.333430058275904,15,E230001N04Rik
6.62519138883245e-05,1.5444736270899,0.017,0.004,0.334042149824932,15,Gm47460
6.83587727431595e-05,0.792970261803545,0.017,0.004,0.34466493217101,15,Gm49870
7.31328354974992e-05,0.225336447776153,0.036,0.012,0.368735756578391,15,Gm34961
7.4004571898833e-05,0.470803533393617,0.028,0.008,0.373131051513916,15,2810442N19Rik
7.71120879189852e-05,0.619997488420776,0.025,0.007,0.388799147287523,15,E330018M18Rik
8.11155873311461e-05,0.622314854041402,0.017,0.004,0.408984791323639,15,5830408C22Rik
8.67080678593363e-05,1.2812223145962,0.011,0.002,0.437182078146774,15,Gm49249
8.73432124597506e-05,1.27483584725274,0.011,0.002,0.440384477222063,15,Gm29856
8.76167605524431e-05,0.661348057147438,0.011,0.002,0.441763706705418,15,9130213A22Rik
9.23439603457994e-05,0.106520355397519,0.053,0.022,0.465598248063521,15,0610009L18Rik
0.000103538462976726,0.800521932520402,0.022,0.006,0.522040930328651,15,Ttc39aos1
0.000103996264557988,0.932230985606579,0.014,0.003,0.524349165901375,15,1700001K23Rik
0.000104345063469197,0.915424708394411,0.025,0.007,0.526107810011692,15,Gm15401
0.000117051904849389,0.74014220066934,0.025,0.007,0.590175704250618,15,Gm26876
0.00011747103365424,1.18478235622644,0.011,0.002,0.592288951684678,15,Gm16796
0.00011799544539215,0.581187114248801,0.022,0.006,0.594933035667222,15,A930028N01Rik
0.000118126616575454,1.10259895875079,0.011,0.002,0.595594400773438,15,4732414G09Rik
0.000156907113735924,0.734565384101386,0.011,0.002,0.791125667456531,15,Gm19303
0.000158723185684458,0.716043089582529,0.017,0.004,0.800282302221038,15,Gm42705
0.000161834125401463,0.248989478344741,0.042,0.016,0.815967660274176,15,Gm26843
0.000167145142854349,0.567610868948852,0.034,0.011,0.842745810271627,15,Gm43672
0.000174593597902034,0.759893274359019,0.025,0.007,0.880300920622058,15,Gm11592
0.000186807330607193,1.02855106338623,0.017,0.004,0.941882560921468,15,Gm43653
0.00019128702669158,0.637175431830034,0.025,0.007,0.964469188578948,15,Gm12996
0.000193858881009358,1.0985290015826,0.014,0.003,0.977436478049184,15,D030024E09Rik
0.000202426468045548,0.119441348400084,0.078,0.038,1,15,4930480K15Rik
0.000208225434245685,2.690870123618,0.017,0.004,1,15,Gm49454
0.0002160572066672,0.825837001250189,0.02,0.005,1,15,Gm19395
0.000221386412660376,1.03498759312428,0.028,0.009,1,15,Gm36723
0.000221838765493366,0.546903424848947,0.034,0.012,1,15,Frmd8os
0.00023313771349568,1.49930383816877,0.014,0.003,1,15,Gm17746
0.000235524935012713,1.11332583559229,0.014,0.003,1,15,Gm13062
0.000236264067405599,0.811567330436195,0.014,0.003,1,15,Dalir
0.000237327095268122,1.15001136291762,0.02,0.005,1,15,4930547M16Rik
0.000255771413669631,0.308002121313971,0.042,0.016,1,15,Gm15816
0.000266612471991027,0.885131323988596,0.011,0.002,1,15,Gm15411
0.00026710812318197,1.14982615602008,0.011,0.002,1,15,Gm26887
0.000273194221870505,0.568622711516651,0.02,0.005,1,15,Gm33732
0.000278646582875458,0.560837654630885,0.02,0.005,1,15,Gm49970
0.000279954115221728,0.372612557629052,0.036,0.013,1,15,Gm49172
0.000295228146790752,0.805197528919122,0.017,0.004,1,15,Gm47033
0.000301485021921362,0.717485694064194,0.025,0.008,1,15,Gm42620
0.000309141796388987,0.310317271263672,0.025,0.008,1,15,1700041G16Rik
0.000310487470819102,0.792707105714777,0.02,0.005,1,15,Pitpnm2os2
0.000334760598802477,1.9430269053956,0.011,0.002,1,15,Gm42695
0.000335863470632135,1.05626235905605,0.017,0.004,1,15,Gm37335
0.000335974124652535,1.82976109766663,0.011,0.002,1,15,Gm21917
0.000336582429785042,1.53201934409865,0.011,0.002,1,15,9630009A06Rik
0.000340027076082132,0.382259245990476,0.031,0.011,1,15,Gm15337
0.000353599499252398,0.639516846306999,0.02,0.005,1,15,Gm17234
0.000355357741721894,0.353772495913841,0.059,0.027,1,15,BC037032
0.000391329783712568,0.933781711299544,0.017,0.004,1,15,Gm12930
0.000427635017876391,0.654708651711938,0.025,0.008,1,15,1500032F14Rik
0.000444025953473203,0.602490252842804,0.017,0.004,1,15,Gm41541
0.000479762118759728,0.959620426493828,0.014,0.003,1,15,9430018G01Rik
0.000518929577087548,1.3284678293783,0.022,0.007,1,15,Gm20757
0.000537873278357547,1.41665313117484,0.011,0.002,1,15,Gm46606
0.000541805141982818,0.66377062083067,0.011,0.002,1,15,Gm12526
0.000542966658462842,0.205689299891826,0.011,0.002,1,15,Gm12511
0.000559388097877829,1.11711230023958,0.014,0.003,1,15,6530413G14Rik
0.000602146750553283,0.124359775481746,0.045,0.019,1,15,Ccdc142os
0.000610662730109546,0.422823343195244,0.022,0.007,1,15,Gm12367
0.000614528134745012,0.591297115585682,0.02,0.006,1,15,Gm47863
0.000660179868808357,1.01781317758939,0.014,0.003,1,15,Gm26511
0.000665151692611955,1.51985510578908,0.025,0.008,1,15,Gm28905
0.00066628046576872,0.475016255356152,0.017,0.004,1,15,Gm48559
0.000669712538970683,0.340489234015694,0.017,0.004,1,15,4930578E11Rik
0.000747645183668743,0.24332095481438,0.017,0.004,1,15,Gm26671
0.00078000082084069,0.405022008989508,0.014,0.003,1,15,Gm47204
0.000822012823981046,0.538220658554678,0.02,0.006,1,15,Gm54359
0.000869227629340406,0.140585412980577,0.042,0.018,1,15,1500026H17Rik
0.00100361913759951,0.843839845126042,0.011,0.002,1,15,Gm47865
0.00100601206284929,0.6985133964947,0.011,0.002,1,15,Gm35101
0.00101206878698172,0.495309034193325,0.02,0.006,1,15,Gm45820
0.00105233680560043,0.439520578293831,0.014,0.003,1,15,Gm48094
0.00106083475870556,1.0948649337026,0.02,0.006,1,15,Gm6999
0.00106844127557744,0.309613021545892,0.034,0.013,1,15,1500035N22Rik
0.00121377623593852,0.660181228898299,0.011,0.002,1,15,D330037F02Rik
0.00132266257006363,0.627685013761137,0.028,0.01,1,15,Gm46210
0.00133469469597598,0.540204761621465,0.017,0.005,1,15,Fam219aos
0.00141709087168911,1.90474481607777,0.011,0.002,1,15,Tmem51os1
0.00158111169556012,0.640882292998525,0.014,0.004,1,15,Platr8
0.00163076498846269,0.918249748203769,0.017,0.005,1,15,Gm11712
0.00166001575524346,0.39094761518276,0.025,0.009,1,15,5033417F24Rik
0.00170187995625361,0.200426637077352,0.056,0.027,1,15,5730405O15Rik
0.00179178323767836,0.876730860326167,0.014,0.004,1,15,Gm36677
0.00202130543163428,0.522396560466073,0.022,0.008,1,15,Stamos
0.00203250580178372,1.12093369370849,0.011,0.003,1,15,B430219N15Rik
0.0020347076870766,0.923914169714054,0.011,0.003,1,15,Gm26912
0.00223124630157208,0.773840636462533,0.017,0.005,1,15,Gm13619
0.00228880898676306,0.790606016441144,0.014,0.004,1,15,Gm49064
0.00234359591524921,0.241830930910157,0.047,0.023,1,15,Gm16001
0.00234702549068433,0.143431569046018,0.042,0.019,1,15,Gm13375
0.00254792298639386,0.852999328208595,0.014,0.004,1,15,BC046251
0.00256515402781703,0.992708787671432,0.014,0.004,1,15,1700037F03Rik
0.00256665740295777,0.880788153754633,0.014,0.004,1,15,1110015O18Rik
0.00265886931398938,0.130250377915604,0.034,0.014,1,15,Gm13091
0.00273351309148357,0.290817854070906,0.039,0.017,1,15,Gm15594
0.00275982373013173,0.291715498147983,0.025,0.009,1,15,2310047D07Rik
0.00280518504576316,0.655106795611819,0.011,0.003,1,15,Gm16120
0.00280518504856825,0.612149367375907,0.011,0.003,1,15,Gm48617
0.00281486928847628,0.579445018441545,0.011,0.003,1,15,Nudt12os
0.00313112489856114,0.254353190977417,0.025,0.009,1,15,Gm17546
0.00314875812640838,0.175678377418325,0.022,0.008,1,15,4930483O08Rik
0.00324233446193828,0.872014664547944,0.011,0.003,1,15,4921509O07Rik
0.00324467010264795,0.519812589973714,0.014,0.004,1,15,Gm29677
0.0035402004180609,0.174942130584091,0.017,0.005,1,15,Gm5095
0.00364062008877881,0.479077045373882,0.014,0.004,1,15,Gm39307
0.00364569550536379,0.62610790554226,0.014,0.004,1,15,Gm19531
0.00374617493414051,0.996442088196868,0.011,0.003,1,15,2010106C02Rik
0.00396540684000288,0.229627281353425,0.028,0.011,1,15,Gm16537
0.00429240706795705,1.08621428490794,0.011,0.003,1,15,Gm29811
0.00432998077858525,0.226373919444486,0.011,0.003,1,15,Gm45371
0.00439942995876012,0.710611309715998,0.014,0.004,1,15,Gm13986
0.00452475643673977,0.138253535140038,0.014,0.004,1,15,Gm39397
0.00492655061990085,0.76827141116957,0.014,0.004,1,15,4732419C18Rik
0.00496452538021068,0.242942865221561,0.011,0.003,1,15,Gm32884
0.00498053149357358,0.601614689565178,0.014,0.004,1,15,Gm13707
